,code_commune_INSEE,code_postal,latitude,longitude,nom_commune_complet,nom_departement,nom_region
15718,38205,38250,45.1209452513,5.5907415298,Lans-en-Vercors,Isère,Auvergne-Rhône-Alpes
15719,38206,38190,45.2359002175,5.98150477487,Laval,Isère,Auvergne-Rhône-Alpes
15720,38207,38350,44.9921098746,5.90329398345,Lavaldens,Isère,Auvergne-Rhône-Alpes
15721,38208,38710,44.8532022659,5.6791569867,Lavars,Isère,Auvergne-Rhône-Alpes
15722,38209,38270,45.2966624696,5.10443556596,Lentiol,Isère,Auvergne-Rhône-Alpes
15723,38210,38460,45.7563040682,5.25503498481,Leyrieu,Isère,Auvergne-Rhône-Alpes
15724,38211,38440,45.4577150175,5.17899618537,Lieudieu,Isère,Auvergne-Rhône-Alpes
15725,38212,38220,45.0905954329,5.91904092614,Livet-et-Gavet,Isère,Auvergne-Rhône-Alpes
15726,38212,38220,45.0905954329,5.91904092614,Livet-et-Gavet,Isère,Auvergne-Rhône-Alpes
15727,38212,38220,45.0905954329,5.91904092614,Livet-et-Gavet,Isère,Auvergne-Rhône-Alpes
15728,38212,38220,45.0905954329,5.91904092614,Livet-et-Gavet,Isère,Auvergne-Rhône-Alpes
15729,38213,38690,45.4228948785,5.3603298976,Longechenal,Isère,Auvergne-Rhône-Alpes
15730,38214,38660,45.3040708213,5.91320283012,Lumbin,Isère,Auvergne-Rhône-Alpes
15731,38215,38200,45.5897867329,4.95688934298,Luzinay,Isère,Auvergne-Rhône-Alpes
15732,38216,38470,45.1534944618,5.44421168332,Malleval-en-Vercors,Isère,Auvergne-Rhône-Alpes
15733,38217,38350,44.9175217316,5.69553334662,Marcieu,Isère,Auvergne-Rhône-Alpes
15734,38218,38260,45.3465047773,5.17565086259,Marcilloles,Isère,Auvergne-Rhône-Alpes
15735,38219,38270,45.3104247313,5.08838951033,Marcollin,Isère,Auvergne-Rhône-Alpes
15736,38221,38980,45.2892320026,5.24958974003,Marnans,Isère,Auvergne-Rhône-Alpes
15737,38222,38620,45.4374299246,5.59982037311,Massieu,Isère,Auvergne-Rhône-Alpes
15738,38223,38300,45.5660929436,5.25805770086,Maubec,Isère,Auvergne-Rhône-Alpes
15739,38224,38350,44.8864456242,5.71096631054,Mayres-Savel,Isère,Auvergne-Rhône-Alpes
15740,38225,38112,45.1321769623,5.52869303726,Autrans-Méaudre en Vercors,Isère,Auvergne-Rhône-Alpes
15741,38225,38880,45.1321769623,5.52869303726,Autrans-Méaudre en Vercors,Isère,Auvergne-Rhône-Alpes
15742,38226,38710,44.8147716057,5.75218343717,Mens,Isère,Auvergne-Rhône-Alpes
15743,38226,38710,44.8147716057,5.75218343717,Mens,Isère,Auvergne-Rhône-Alpes
15744,38228,38620,45.4393958201,5.65883758315,Merlas,Isère,Auvergne-Rhône-Alpes
15745,38229,38240,45.2123567232,5.78354910277,Meylan,Isère,Auvergne-Rhône-Alpes
15746,38230,38300,45.5602461635,5.2848381306,Meyrié,Isère,Auvergne-Rhône-Alpes
15747,38231,38440,45.5155327339,5.19856670609,Meyrieu-les-Étangs,Isère,Auvergne-Rhône-Alpes
15748,38232,38440,45.4623251025,5.06118662132,Meyssiez,Isère,Auvergne-Rhône-Alpes
15749,38235,38450,44.973161587,5.61005061532,Miribel-Lanchâtre,Isère,Auvergne-Rhône-Alpes
15750,38236,38380,45.4371806956,5.70815670688,Miribel-les-Échelles,Isère,Auvergne-Rhône-Alpes
15751,38237,38142,45.0437665644,6.1821306394,Mizoën,Isère,Auvergne-Rhône-Alpes
15752,38238,38440,45.5125997972,5.02180537959,Moidieu-Détourbe,Isère,Auvergne-Rhône-Alpes
15753,38239,38430,45.3189486892,5.56212081976,Moirans,Isère,Auvergne-Rhône-Alpes
15754,38240,38270,45.3908938983,4.98729399155,Moissieu-sur-Dolon,Isère,Auvergne-Rhône-Alpes
15755,38241,38970,44.7690427693,5.92456495865,Monestier-d'Ambel,Isère,Auvergne-Rhône-Alpes
15756,38242,38650,44.9212938968,5.63637364417,Monestier-de-Clermont,Isère,Auvergne-Rhône-Alpes
15757,38243,38930,44.7844141969,5.64878046907,Le Monestier-du-Percy,Isère,Auvergne-Rhône-Alpes
15758,38244,38122,45.4346067842,4.946596799,Monsteroux-Milieu,Isère,Auvergne-Rhône-Alpes
15759,38245,38160,45.1427039465,5.20042343042,Montagne,Isère,Auvergne-Rhône-Alpes
15760,38246,38110,45.5264598257,5.45129139723,Montagnieu,Isère,Auvergne-Rhône-Alpes
15761,38247,38390,45.8117809573,5.40305590073,Montalieu-Vercieu,Isère,Auvergne-Rhône-Alpes
15762,38248,38210,45.2598175642,5.5618750133,Montaud,Isère,Auvergne-Rhône-Alpes
15763,38249,38330,45.2214678068,5.81601552801,Montbonnot-Saint-Martin,Isère,Auvergne-Rhône-Alpes
15764,38250,38890,45.6090751689,5.39984266254,Montcarra,Isère,Auvergne-Rhône-Alpes
15765,38252,38220,45.0928956374,5.76098049287,Montchaboud,Isère,Auvergne-Rhône-Alpes
15766,38253,38860,45.0159885994,6.13818619624,Les Deux Alpes,Isère,Auvergne-Rhône-Alpes
15767,38253,38860,45.0159885994,6.13818619624,Les Deux Alpes,Isère,Auvergne-Rhône-Alpes
15768,38254,38770,44.9804441631,5.70223795368,Monteynard,Isère,Auvergne-Rhône-Alpes
15769,38255,38940,45.2603695756,5.17123092674,Montfalcon,Isère,Auvergne-Rhône-Alpes
15770,38256,38620,45.4745293334,5.57778075316,Montferrat,Isère,Auvergne-Rhône-Alpes
15771,38257,38690,45.4771327346,5.40739444993,Montrevel,Isère,Auvergne-Rhône-Alpes
15772,38258,38120,45.2791662403,5.68372205186,Mont-Saint-Martin,Isère,Auvergne-Rhône-Alpes
15773,38259,38122,45.4298742303,4.97438632901,Montseveroux,Isère,Auvergne-Rhône-Alpes
15774,38260,38460,45.6869533334,5.26058834706,Moras,Isère,Auvergne-Rhône-Alpes
15775,38261,38510,45.6800024667,5.47063929574,Morestel,Isère,Auvergne-Rhône-Alpes
15776,38263,38210,45.2849341045,5.45116993516,Morette,Isère,Auvergne-Rhône-Alpes
15777,38264,38350,45.0261280024,5.8619002551,La Morte,Isère,Auvergne-Rhône-Alpes
15778,38265,38770,44.9538042858,5.74061628368,La Motte-d'Aveillans,Isère,Auvergne-Rhône-Alpes
15779,38266,38770,44.9463782517,5.71905629,La Motte-Saint-Martin,Isère,Auvergne-Rhône-Alpes
15780,38267,38260,45.4232022991,5.30860721755,Mottier,Isère,Auvergne-Rhône-Alpes
15781,38268,38580,45.429092051,6.08168721021,Le Moutaret,Isère,Auvergne-Rhône-Alpes
15782,38269,38350,44.9099172773,5.78817442937,La Mure,Isère,Auvergne-Rhône-Alpes
15783,38270,38140,45.3817551694,5.54168814307,La Murette,Isère,Auvergne-Rhône-Alpes
15784,38271,38420,45.1884497097,5.82573215499,Murianette,Isère,Auvergne-Rhône-Alpes
15785,38272,38160,45.2105311405,5.31922284315,Murinais,Isère,Auvergne-Rhône-Alpes
15786,38273,38350,44.9282499518,5.82804955801,Nantes-en-Ratier,Isère,Auvergne-Rhône-Alpes
15787,38274,38260,45.4385673443,5.26623101453,Nantoin,Isère,Auvergne-Rhône-Alpes
15788,38275,38470,45.2573268964,5.37164810608,Serre-Nerpol,Isère,Auvergne-Rhône-Alpes
15789,38276,38300,45.5617249552,5.30687058323,Nivolas-Vermelle,Isère,Auvergne-Rhône-Alpes
15790,38277,38450,45.009447432,5.70400358606,Notre-Dame-de-Commiers,Isère,Auvergne-Rhône-Alpes
15791,38278,38470,45.2381695946,5.41516438736,Notre-Dame-de-l'Osier,Isère,Auvergne-Rhône-Alpes
15792,38279,38220,45.0706423659,5.75220646667,Notre-Dame-de-Mésage,Isère,Auvergne-Rhône-Alpes
15793,38280,38144,44.9909492934,5.7414042236,Notre-Dame-de-Vaulx,Isère,Auvergne-Rhône-Alpes
15794,38281,38360,45.2413524185,5.61932305431,Noyarey,Isère,Auvergne-Rhône-Alpes
15795,38282,38460,45.7524418147,5.34043707575,Optevoz,Isère,Auvergne-Rhône-Alpes
15796,38283,38350,44.933416965,5.88526419405,Oris-en-Rattier,Isère,Auvergne-Rhône-Alpes
15797,38284,38260,45.4048662888,5.21296646579,Ornacieux,Isère,Auvergne-Rhône-Alpes
15798,38285,38520,45.0400989796,5.9653991775,Ornon,Isère,Auvergne-Rhône-Alpes
15799,38286,38520,45.0738320664,5.96330569901,Oulles,Isère,Auvergne-Rhône-Alpes
15800,38287,38690,45.4274505456,5.48004933768,Oyeu,Isère,Auvergne-Rhône-Alpes
15801,38288,38780,45.5646344835,5.03134323358,Oytier-Saint-Oblas,Isère,Auvergne-Rhône-Alpes
15802,38289,38114,45.1279422675,6.07379501436,Oz,Isère,Auvergne-Rhône-Alpes
15803,38290,38270,45.3540175741,4.98747435997,Pact,Isère,Auvergne-Rhône-Alpes
15804,38291,38260,45.3585074391,5.12972839303,Pajay,Isère,Auvergne-Rhône-Alpes
15805,38292,38850,45.4823189588,5.55281402751,Villages du Lac de Paladru,Isère,Auvergne-Rhône-Alpes
15806,38293,38730,45.4946543767,5.45913903616,Panissage,Isère,Auvergne-Rhône-Alpes
15807,38294,38460,45.6757588794,5.1929687888,Panossas,Isère,Auvergne-Rhône-Alpes
15808,38295,38390,45.8448442617,5.35457902828,Parmilieu,Isère,Auvergne-Rhône-Alpes
15809,38296,38490,45.5254700733,5.51478241706,Le Passage,Isère,Auvergne-Rhône-Alpes
15810,38297,38510,45.6918000182,5.42912409085,Arandon-Passins,Isère,Auvergne-Rhône-Alpes
15811,38298,38550,45.3691585738,4.78421704937,Le Péage-de-Roussillon,Isère,Auvergne-Rhône-Alpes
15812,38299,38970,44.7819380023,5.88025716303,Pellafol,Isère,Auvergne-Rhône-Alpes
15813,38300,38260,45.3732511215,5.18172674953,Penol,Isère,Auvergne-Rhône-Alpes
15814,38301,38930,44.7891162119,5.62604125349,Percy,Isère,Auvergne-Rhône-Alpes
15815,38302,38740,44.9390832517,5.98306798155,Le Périer,Isère,Auvergne-Rhône-Alpes
15816,38303,38570,45.2948585917,5.94144345331,La Pierre,Isère,Auvergne-Rhône-Alpes
15817,38304,38119,44.9565648579,5.77432306035,Pierre-Châtel,Isère,Auvergne-Rhône-Alpes
15818,38305,38730,45.4600883499,5.50714951081,Le Pin,Isère,Auvergne-Rhône-Alpes
15819,38306,38580,45.3416677243,6.12577339395,Pinsot,Isère,Auvergne-Rhône-Alpes
15820,38307,38270,45.3869511038,5.0738316923,Pisieu,Isère,Auvergne-Rhône-Alpes
15821,38308,38590,45.3171353918,5.39238954816,Plan,Isère,Auvergne-Rhône-Alpes
15822,38309,38320,45.1541844702,5.77015327234,Poisat,Isère,Auvergne-Rhône-Alpes
15823,38310,38210,45.2499943618,5.4800749963,Poliénas,Isère,Auvergne-Rhône-Alpes
15824,38311,38260,45.3927239084,5.1081971977,Pommier-de-Beaurepaire,Isère,Auvergne-Rhône-Alpes
15825,38312,38340,45.3198621194,5.6786107199,Pommiers-la-Placette,Isère,Auvergne-Rhône-Alpes
15826,38313,38350,44.8891344285,5.79776361706,Ponsonnas,Isère,Auvergne-Rhône-Alpes
15827,38314,38530,45.4199322754,6.02051894838,Pontcharra,Isère,Auvergne-Rhône-Alpes
15828,38315,38480,45.5318785509,5.66166638514,Le Pont-de-Beauvoisin,Isère,Auvergne-Rhône-Alpes
15829,38316,38230,45.7516810527,5.17314203619,Pont-de-Chéruy,Isère,Auvergne-Rhône-Alpes
15830,38317,38800,45.1259127487,5.70193593188,Le Pont-de-Claix,Isère,Auvergne-Rhône-Alpes
15831,38318,38780,45.5342814016,4.92402983198,Pont-Évêque,Isère,Auvergne-Rhône-Alpes
15832,38319,38680,45.0609236607,5.34591472176,Pont-en-Royans,Isère,Auvergne-Rhône-Alpes
15833,38320,38390,45.8376455099,5.3925679772,Porcieu-Amblagnieu,Isère,Auvergne-Rhône-Alpes
15834,38321,38710,44.7780001917,5.71068390088,Prébois,Isère,Auvergne-Rhône-Alpes
15835,38322,38680,45.0933071522,5.40540834704,Presles,Isère,Auvergne-Rhône-Alpes
15836,38323,38480,45.5266905652,5.63237187242,Pressins,Isère,Auvergne-Rhône-Alpes
15837,38324,38270,45.4076896858,5.03351016146,Primarette,Isère,Auvergne-Rhône-Alpes
15838,38325,38120,45.2874156428,5.71502203927,Proveysieux,Isère,Auvergne-Rhône-Alpes
15839,38326,38350,44.8984790286,5.75662171369,Prunières,Isère,Auvergne-Rhône-Alpes
15840,38328,38950,45.2568837675,5.73045716055,Quaix-en-Chartreuse,Isère,Auvergne-Rhône-Alpes
15841,38329,38970,44.8366691536,5.87794751381,Quet-en-Beaumont,Isère,Auvergne-Rhône-Alpes
15842,38330,38470,45.2780969864,5.38636938666,Quincieu,Isère,Auvergne-Rhône-Alpes
15843,38331,38140,45.363201362,5.52298554589,Réaumont,Isère,Auvergne-Rhône-Alpes
15844,38332,38140,45.3315741246,5.49397401462,Renage,Isère,Auvergne-Rhône-Alpes
15845,38333,38680,45.1183407921,5.47287803693,Rencurel,Isère,Auvergne-Rhône-Alpes
15846,38334,38420,45.1681206613,5.90991149845,Revel,Isère,Auvergne-Rhône-Alpes
15847,38335,38270,45.3706106048,5.03128950015,Revel-Tourdan,Isère,Auvergne-Rhône-Alpes
15848,38336,38121,45.4796682069,4.84348243877,Reventin-Vaugris,Isère,Auvergne-Rhône-Alpes
15849,38337,38140,45.3608957046,5.48709691309,Rives,Isère,Auvergne-Rhône-Alpes
15850,38338,38210,45.2240239365,5.51354806573,La Rivière,Isère,Auvergne-Rhône-Alpes
15851,38339,38090,45.5742314322,5.15591367556,Roche,Isère,Auvergne-Rhône-Alpes
15852,38339,38090,45.5742314322,5.15591367556,Roche,Isère,Auvergne-Rhône-Alpes
15853,38340,38370,45.4535022843,4.76433812277,Les Roches-de-Condrieu,Isère,Auvergne-Rhône-Alpes
15854,38341,38110,45.587700171,5.41599250559,Rochetoirin,Isère,Auvergne-Rhône-Alpes
15855,38342,38650,44.884456212,5.63550064457,Roissard,Isère,Auvergne-Rhône-Alpes
15856,38343,38480,45.5623995351,5.63966032442,Romagnieu,Isère,Auvergne-Rhône-Alpes
15857,38344,38150,45.3783247724,4.81820898221,Roussillon,Isère,Auvergne-Rhône-Alpes
15858,38345,38470,45.1840323083,5.46489348229,Rovon,Isère,Auvergne-Rhône-Alpes
15859,38346,38440,45.5045955755,5.10102856136,Royas,Isère,Auvergne-Rhône-Alpes
15860,38347,38940,45.248160347,5.24908854809,Roybon,Isère,Auvergne-Rhône-Alpes
15861,38348,38300,45.590349924,5.344319552,Ruy-Montceau,Isère,Auvergne-Rhône-Alpes
15862,38348,38300,45.590349924,5.344319552,Ruy-Montceau,Isère,Auvergne-Rhône-Alpes
15863,38349,38550,45.3212970524,4.78538205618,Sablons,Isère,Auvergne-Rhône-Alpes
15864,38350,38190,45.2103354169,5.95984837057,Sainte-Agnès,Isère,Auvergne-Rhône-Alpes
15865,38351,38300,45.5389105231,5.23930299059,Saint-Agnin-sur-Bion,Isère,Auvergne-Rhône-Alpes
15866,38352,38080,45.5871624015,5.2245791574,Saint-Alban-de-Roche,Isère,Auvergne-Rhône-Alpes
15867,38353,38370,45.4179171487,4.75568259683,Saint-Alban-du-Rhône,Isère,Auvergne-Rhône-Alpes
15868,38354,38480,45.5014621021,5.69777354102,Saint-Albin-de-Vaulserre,Isère,Auvergne-Rhône-Alpes
15869,38355,38650,44.9498407462,5.51699741811,Saint-Andéol,Isère,Auvergne-Rhône-Alpes
15870,38356,38680,45.0832051163,5.33670560585,Saint-André-en-Royans,Isère,Auvergne-Rhône-Alpes
15871,38357,38490,45.5473825383,5.53186055306,Saint-André-le-Gaz,Isère,Auvergne-Rhône-Alpes
15872,38358,38440,45.4997686454,5.23217277414,Sainte-Anne-sur-Gervonde,Isère,Auvergne-Rhône-Alpes
15873,38359,38160,45.1722353559,5.21609050981,Saint Antoine l'Abbaye,Isère,Auvergne-Rhône-Alpes
15874,38359,38160,45.1722353559,5.21609050981,Saint Antoine l'Abbaye,Isère,Auvergne-Rhône-Alpes
15875,38360,38160,45.1840589989,5.26050119803,Saint-Appolinard,Isère,Auvergne-Rhône-Alpes
15876,38361,38350,44.8819813908,5.74254288729,Saint-Arey,Isère,Auvergne-Rhône-Alpes
15877,38362,38960,45.4060612976,5.66175249107,Saint-Aupre,Isère,Auvergne-Rhône-Alpes
15878,38363,38270,45.3413935073,5.08049664145,Saint-Barthélemy,Isère,Auvergne-Rhône-Alpes
15879,38364,38220,45.0394014233,5.82200744978,Saint-Barthélemy-de-Séchilienne,Isère,Auvergne-Rhône-Alpes
15880,38365,38118,45.7865412343,5.33779713984,Saint-Baudille-de-la-Tour,Isère,Auvergne-Rhône-Alpes
15881,38366,38710,44.7829562969,5.77824884395,Saint-Baudille-et-Pipet,Isère,Auvergne-Rhône-Alpes
15882,38367,38660,45.3540745049,5.89883217678,Saint-Bernard,Isère,Auvergne-Rhône-Alpes
15883,38368,38140,45.3803941059,5.51274680694,Saint-Blaise-du-Buis,Isère,Auvergne-Rhône-Alpes
15884,38369,38110,45.5450974508,5.43494721601,Sainte-Blandine,Isère,Auvergne-Rhône-Alpes
15885,38370,38840,45.1216780854,5.22815557766,Saint-Bonnet-de-Chavagne,Isère,Auvergne-Rhône-Alpes
15886,38372,38620,45.473709028,5.68057298861,Saint-Bueil,Isère,Auvergne-Rhône-Alpes
15887,38373,38500,45.3609994105,5.5511979426,Saint-Cassien,Isère,Auvergne-Rhône-Alpes
15888,38374,38890,45.6409450603,5.36204346539,Saint-Chef,Isère,Auvergne-Rhône-Alpes
15889,38375,38520,44.9290846615,6.24454607842,Saint-Christophe-en-Oisans,Isère,Auvergne-Rhône-Alpes
15890,38376,38380,45.4096520844,5.79306737331,Saint-Christophe-sur-Guiers,Isère,Auvergne-Rhône-Alpes
15891,38377,38110,45.5708091389,5.48838471268,Saint-Clair-de-la-Tour,Isère,Auvergne-Rhône-Alpes
15892,38378,38370,45.4354138205,4.77287890453,Saint-Clair-du-Rhône,Isère,Auvergne-Rhône-Alpes
15893,38379,38940,45.2727108689,5.14759857127,Saint-Clair-sur-Galaure,Isère,Auvergne-Rhône-Alpes
15894,38380,38690,45.4613188119,5.34474582164,Saint-Didier-de-Bizonnes,Isère,Auvergne-Rhône-Alpes
15895,38381,38110,45.5479526483,5.48734196729,Saint-Didier-de-la-Tour,Isère,Auvergne-Rhône-Alpes
15896,38382,38120,45.2326617752,5.68410149189,Saint-Égrève,Isère,Auvergne-Rhône-Alpes
15897,38383,38960,45.3796872392,5.63667290374,Saint-Étienne-de-Crossey,Isère,Auvergne-Rhône-Alpes
15898,38384,38590,45.3456023361,5.34838089834,Saint-Étienne-de-Saint-Geoirs,Isère,Auvergne-Rhône-Alpes
15899,38386,38620,45.4609404816,5.63629815728,Saint-Geoire-en-Valdaine,Isère,Auvergne-Rhône-Alpes
15900,38387,38590,45.3131912406,5.35408093497,Saint-Geoirs,Isère,Auvergne-Rhône-Alpes
15901,38388,38450,45.0360297724,5.7185625705,Saint-Georges-de-Commiers,Isère,Auvergne-Rhône-Alpes
15902,38389,38790,45.5603583404,5.0798569447,Saint-Georges-d'Espéranche,Isère,Auvergne-Rhône-Alpes
15903,38389,38790,45.5603583404,5.0798569447,Saint-Georges-d'Espéranche,Isère,Auvergne-Rhône-Alpes
15904,38390,38470,45.1901934897,5.49780792819,Saint-Gervais,Isère,Auvergne-Rhône-Alpes
15905,38391,38650,44.9453659385,5.59084549964,Saint-Guillaume,Isère,Auvergne-Rhône-Alpes
15906,38392,38460,45.6755777946,5.2906631807,Saint-Hilaire-de-Brens,Isère,Auvergne-Rhône-Alpes
15907,38393,38260,45.389376572,5.32988018249,Saint-Hilaire-de-la-Côte,Isère,Auvergne-Rhône-Alpes
15908,38394,38840,45.0907903238,5.25013852882,Saint-Hilaire-du-Rosier,Isère,Auvergne-Rhône-Alpes
15909,38395,38660,45.3128224472,5.87842750871,Saint-Hilaire,Isère,Auvergne-Rhône-Alpes
15910,38396,38350,44.9580518735,5.82026145034,Saint-Honoré,Isère,Auvergne-Rhône-Alpes
15911,38397,38330,45.2519291498,5.82858729623,Saint-Ismier,Isère,Auvergne-Rhône-Alpes
15912,38398,38480,45.5079774289,5.66725503833,Saint-Jean-d'Avelanne,Isère,Auvergne-Rhône-Alpes
15913,38399,38440,45.4982631773,5.14748470946,Saint-Jean-de-Bournay,Isère,Auvergne-Rhône-Alpes
15914,38400,38430,45.3369408381,5.58792748637,Saint-Jean-de-Moirans,Isère,Auvergne-Rhône-Alpes
15915,38401,38110,45.5852713494,5.43578432958,Saint-Jean-de-Soudain,Isère,Auvergne-Rhône-Alpes
15916,38402,38220,45.0171172339,5.75169663098,Saint-Jean-de-Vaulx,Isère,Auvergne-Rhône-Alpes
15917,38403,38710,44.854865998,5.75330936496,Saint-Jean-d'Hérans,Isère,Auvergne-Rhône-Alpes
15918,38404,38420,45.2076677779,5.87763169081,Saint-Jean-le-Vieux,Isère,Auvergne-Rhône-Alpes
15919,38405,38134,45.3646525632,5.69102202537,Saint-Joseph-de-Rivière,Isère,Auvergne-Rhône-Alpes
15920,38406,38122,45.4314158549,5.08605594007,Saint-Julien-de-l'Herms,Isère,Auvergne-Rhône-Alpes
15921,38407,38134,45.34666149,5.66687556311,La Sure en Chartreuse,Isère,Auvergne-Rhône-Alpes
15922,38408,38540,45.5866184586,5.00425101272,Saint-Just-Chaleyssin,Isère,Auvergne-Rhône-Alpes
15923,38409,38680,45.0770717878,5.27949580181,Saint-Just-de-Claix,Isère,Auvergne-Rhône-Alpes
15924,38410,38840,45.0933060303,5.18523637419,Saint-Lattier,Isère,Auvergne-Rhône-Alpes
15925,38412,38380,45.3801495125,5.73532117087,Saint-Laurent-du-Pont,Isère,Auvergne-Rhône-Alpes
15926,38413,38350,44.8850127628,5.84545502817,Saint-Laurent-en-Beaumont,Isère,Auvergne-Rhône-Alpes
15927,38414,38970,44.8504153429,5.90543846045,Sainte-Luce,Isère,Auvergne-Rhône-Alpes
15928,38415,38080,45.6480438859,5.23992920137,Saint-Marcel-Bel-Accueil,Isère,Auvergne-Rhône-Alpes
15929,38416,38160,45.1534136901,5.31720171085,Saint-Marcellin,Isère,Auvergne-Rhône-Alpes
15930,38417,38660,45.3845890951,5.97577742061,Sainte-Marie-d'Alloix,Isère,Auvergne-Rhône-Alpes
15931,38418,38660,45.4062736697,5.93038202226,Sainte-Marie-du-Mont,Isère,Auvergne-Rhône-Alpes
15932,38419,38930,44.8467463314,5.60218937166,Saint-Martin-de-Clelles,Isère,Auvergne-Rhône-Alpes
15933,38420,38480,45.4927458548,5.68133755645,Saint-Martin-de-Vaulserre,Isère,Auvergne-Rhône-Alpes
15934,38421,38400,45.1762012553,5.76476360737,Saint-Martin-d'Hères,Isère,Auvergne-Rhône-Alpes
15935,38422,38410,45.1533114965,5.85697188801,Saint-Martin-d'Uriage,Isère,Auvergne-Rhône-Alpes
15936,38423,38950,45.2194259388,5.71511762221,Saint-Martin-le-Vinoux,Isère,Auvergne-Rhône-Alpes
15937,38424,38930,44.759901088,5.65305206004,Saint-Maurice-en-Trièves,Isère,Auvergne-Rhône-Alpes
15938,38425,38550,45.3920113826,4.7770444785,Saint-Maurice-l'Exil,Isère,Auvergne-Rhône-Alpes
15939,38426,38530,45.4259637947,6.05007795734,Saint-Maximin,Isère,Auvergne-Rhône-Alpes
15940,38427,38590,45.3005100986,5.35914982472,Saint-Michel-de-Saint-Geoirs,Isère,Auvergne-Rhône-Alpes
15941,38428,38350,44.8693565734,5.91329630908,Saint-Michel-en-Beaumont,Isère,Auvergne-Rhône-Alpes
15942,38429,38650,44.8650406452,5.59014871863,Saint-Michel-les-Portes,Isère,Auvergne-Rhône-Alpes
15943,38430,38190,45.2063585184,5.93278209691,Saint-Mury-Monteymond,Isère,Auvergne-Rhône-Alpes
15944,38431,38330,45.2585764238,5.85231370954,Saint-Nazaire-les-Eymes,Isère,Auvergne-Rhône-Alpes
15945,38432,38500,45.4071927108,5.61586556764,Saint-Nicolas-de-Macherin,Isère,Auvergne-Rhône-Alpes
15946,38433,38250,45.1653613173,5.63185360757,Saint-Nizier-du-Moucherotte,Isère,Auvergne-Rhône-Alpes
15947,38434,38490,45.5171531669,5.54742097432,Saint-Ondras,Isère,Auvergne-Rhône-Alpes
15948,38435,38660,45.2956716663,5.84889296712,Saint-Pancrasse,Isère,Auvergne-Rhône-Alpes
15949,38436,38760,45.0648676926,5.63101144999,Saint-Paul-de-Varces,Isère,Auvergne-Rhône-Alpes
15950,38437,38140,45.31416401,5.43190717996,Saint-Paul-d'Izeaux,Isère,Auvergne-Rhône-Alpes
15951,38438,38650,44.9274219036,5.61388149441,Saint-Paul-lès-Monestier,Isère,Auvergne-Rhône-Alpes
15952,38439,38570,45.3573537268,6.0451681388,Crêts en Belledonne,Isère,Auvergne-Rhône-Alpes
15953,38439,38830,45.3573537268,6.0451681388,Crêts en Belledonne,Isère,Auvergne-Rhône-Alpes
15954,38440,38870,45.301403987,5.29999858329,Saint-Pierre-de-Bressieux,Isère,Auvergne-Rhône-Alpes
15955,38442,38380,45.331212571,5.79772583855,Saint-Pierre-de-Chartreuse,Isère,Auvergne-Rhône-Alpes
15956,38443,38160,45.1219175481,5.3858661597,Saint-Pierre-de-Chérennes,Isère,Auvergne-Rhône-Alpes
15957,38444,38350,44.8743730954,5.8195714854,Saint-Pierre-de-Méaroz,Isère,Auvergne-Rhône-Alpes
15958,38445,38220,45.048347708,5.76481736003,Saint-Pierre-de-Mésage,Isère,Auvergne-Rhône-Alpes
15959,38446,38380,45.3856272189,5.8512057755,Saint-Pierre-d'Entremont,Isère,Auvergne-Rhône-Alpes
15960,38448,38370,45.4453169317,4.80093261008,Saint-Prim,Isère,Auvergne-Rhône-Alpes
15961,38449,38070,45.6396427762,5.10856784756,Saint-Quentin-Fallavier,Isère,Auvergne-Rhône-Alpes
15962,38449,38070,45.6396427762,5.10856784756,Saint-Quentin-Fallavier,Isère,Auvergne-Rhône-Alpes
15963,38450,38210,45.277528088,5.54771829456,Saint-Quentin-sur-Isère,Isère,Auvergne-Rhône-Alpes
15964,38451,38460,45.7520483819,5.22392059526,Saint-Romain-de-Jalionas,Isère,Auvergne-Rhône-Alpes
15965,38452,38150,45.3898709024,4.88929060852,Saint-Romain-de-Surieu,Isère,Auvergne-Rhône-Alpes
15966,38453,38160,45.1052188553,5.31866035876,Saint-Romans,Isère,Auvergne-Rhône-Alpes
15967,38454,38160,45.1455683904,5.34488906233,Saint-Sauveur,Isère,Auvergne-Rhône-Alpes
15968,38455,38300,45.6254619795,5.32143071399,Saint-Savin,Isère,Auvergne-Rhône-Alpes
15969,38456,38710,44.8487244503,5.80401345281,Châtel-en-Trièves,Isère,Auvergne-Rhône-Alpes
15970,38457,38870,45.3258985851,5.26249818332,Saint-Siméon-de-Bressieux,Isère,Auvergne-Rhône-Alpes
15971,38458,38510,45.6330000577,5.47273562347,Saint-Sorlin-de-Morestel,Isère,Auvergne-Rhône-Alpes
15972,38459,38200,45.4732844152,4.93813857629,Saint-Sorlin-de-Vienne,Isère,Auvergne-Rhône-Alpes
15973,38460,38620,45.4674837996,5.6039470428,Saint-Sulpice-des-Rivoires,Isère,Auvergne-Rhône-Alpes
15974,38462,38119,44.9910607379,5.77559158266,Saint-Théoffrey,Isère,Auvergne-Rhône-Alpes
15975,38463,38160,45.1823968662,5.34320073942,Saint-Vérand,Isère,Auvergne-Rhône-Alpes
15976,38464,38110,45.5400475666,5.38346631149,Saint-Victor-de-Cessieu,Isère,Auvergne-Rhône-Alpes
15977,38465,38510,45.7025522178,5.49814056561,Saint-Victor-de-Morestel,Isère,Auvergne-Rhône-Alpes
